Category,Course Type,District,Region,Local Course,AP/IB/PLTW/DCE/OLL,Standard,Course Level,College Relationship(s),Fullfills Grad Req
D - Computer Science/Programming,10157 - AP Computer Science A,ST. CLOUD PUBLIC SCHOOL DISTRICT 0742-01,07W,059591665 AP Computer Science A,AP,NATIONAL,ADVANCED,,Yes
D - Computer Science/Programming,10157 - AP Computer Science A,ST. CLOUD PUBLIC SCHOOL DISTRICT 0742-01,07W,059591666 AP Computer Science B,AP,NATIONAL,ADVANCED,,Yes
D - Computer Science/Programming,10157 - AP Computer Science A,ST. CLOUD PUBLIC SCHOOL DISTRICT 0742-01,07W,059591667 AP Comp Sci C,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. LOUIS PARK PUBLIC SCHOOL DIST. 0283-01,11,SH0623 AP Computer Science A-S1,AP,STATE,GENERAL,,Yes
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M451101 AP Computer Science,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M451103 AP Computer Science,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M453101 AP Computer Science Principles,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M453102 AP Computer Science Principles,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M453103 AP Computer Science Principles,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M453104 AP Computer Science Principles,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10157 - AP Computer Science A,STILLWATER AREA PUBLIC SCHOOL DIST. 0834-01,11,047M964 AP Computer Science A,AP,COMBINATION,ADVANCED,,Yes
D - Computer Science/Programming,10157 - AP Computer Science A,STILLWATER AREA PUBLIC SCHOOL DIST. 0834-01,11,047M966 AP Computer Science B,AP,COMBINATION,ADVANCED,,Yes
D - Computer Science/Programming,10157 - AP Computer Science A,TRACY AREA PUBLIC SCHOOL DISTRICT 2904-01,8,239 AP Computer Science,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,BUFFALO-HANOVER-MONTROSE PUBLIC SCH 0877-01,07W,4544 AP Computer Science A,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,BUFFALO-HANOVER-MONTROSE PUBLIC SCH 0877-01,07W,4545 AP Computer Science B,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT 0272-01,11,10158E12 AP Computer Science: Java A,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT 0272-01,11,10158E22 AP Computer Science: Java B,AP,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,Elk River School District 0728-01,07W,17111 *AP COMPUTER SCIENCE-1,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,Elk River School District 0728-01,07W,17112 *AP COMPUTER SCIENCE-2,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,HOPKINS PUBLIC SCHOOL DISTRICT 0270-01,11,788022 AP Computer Science,AP,COMBINATION,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,INVER GROVE HEIGHTS SCHOOLS 0199-01,11,EC433131 AP Computer Science,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,INVER GROVE HEIGHTS SCHOOLS 0199-01,11,EC433132 AP Computer Science,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,INVER GROVE HEIGHTS SCHOOLS 0199-01,11,EC433133 AP Computer Science,AP,NATIONAL,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,MAHTOMEDI PUBLIC SCHOOL DISTRICT 0832-01,11,0535 AP Computer Science B,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEMOUNT-APPLE VALLEY-EAGAN 0196-01,11,0797 AP ®: Computer Science A,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEMOUNT-APPLE VALLEY-EAGAN 0196-01,11,0798 AP ®: Computer Science B,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEMOUNT-APPLE VALLEY-EAGAN 0196-01,11,0799 AP ®: Computer Science C,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEVILLE PUBLIC SCHOOL DISTRICT 0623-01,11,6028 Computer Science Principles AP I,AP,STATE,GENERAL,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEVILLE PUBLIC SCHOOL DISTRICT 0623-01,11,6029 Computer Science Principles AP II,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEVILLE PUBLIC SCHOOL DISTRICT 0623-01,11,6032 Computer Science Principles AP 3rd Tri,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEVILLE PUBLIC SCHOOL DISTRICT 0623-01,11,6040 Computer Science AP with Java A,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,ROSEVILLE PUBLIC SCHOOL DISTRICT 0623-01,11,6041 Computer Science AP with Java B,AP,STATE,ADVANCED,,No
D - Computer Science/Programming,10158 - AP Computer Science AB,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,050944 S AP COMP SCI/PLTW SFTW ENG PRCP,AP,NATIONAL,ADVANCED,,Yes
D - Computer Science/Programming,10158 - AP Computer Science AB,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,050947 S AP COMPUTER SCIENCE A (STEM),AP,NATIONAL,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,Yes
D - Computer Science/Programming,10159 - IB Computing Science,MINNETONKA PUBLIC SCHOOL DISTRICT 0276-01,11,074IB620 IB COMPUTER SCIENCE HL S1,IB,COMBINATION,ADVANCED,,Yes
D - Computer Science/Programming,10159 - IB Computing Science,MINNETONKA PUBLIC SCHOOL DISTRICT 0276-01,11,074IB622 IB COMPUTER SCIENCE HL S2,IB,COMBINATION,ADVANCED,,Yes
D - Computer Science/Programming,10159 - IB Computing Science,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M471411 IB DP Computer Science SL,IB,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10159 - IB Computing Science,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M471413 IB DP Computer Science SL,IB,NONE_ADDRESSED,ADVANCED,,No
D - Computer Science/Programming,10159 - IB Computing Science,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M471421 IB DP Computer Science HL,IB,NONE_ADDRESSED,ADVANCED,,Yes
D - Computer Science/Programming,10159 - IB Computing Science,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,M471423 IB DP Computer Science HL,IB,NONE_ADDRESSED,ADVANCED,,Yes
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. 0011-01,11,70385 WebPageCodingBusiness,N/A,STATE,ARTICULATED,NORTH HENNEPIN COMMUNITY COLLEGE,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. 0011-01,11,90385 Web Page Coding for Business,N/A,STATE,ARTICULATED,NORTH HENNEPIN COMMUNITY COLLEGE,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,KERKHOVEN-MURDOCK-SUNBURG 0775-01,06W,142 IS HTML,N/A,LOCAL,GENERAL,,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,NEW YORK MILLS PUBLIC SCHOOL DIST. 0553-01,4,092 Software Engineering & Web Programming,N/A,NATIONAL,GENERAL,,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,NORTH BRANCH PUBLIC SCHOOLS 0138-01,07E,D95191 FUND Prog SD,N/A,STATE,GENERAL,,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,OWATONNA PUBLIC SCHOOL DISTRICT 0761-01,10,ROB8 Robotics 8,N/A,COMBINATION,GENERAL,,No
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,S431461 PLTW Comp Sci & Software Eng,N/A,NONE_ADDRESSED,ADVANCED,,Yes
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,S431463 PLTW Comp Sci & Software Eng,N/A,NONE_ADDRESSED,ADVANCED,,Yes
D - Computer Science/Programming,10160 - Particular Topics in Computer Programming,WEST CENTRAL AREA 2342-01,4,06114 Coding,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,ADA-BORUP PUBLIC SCHOOL DISTRICT 2854-01,1,000754 Web Page Development,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,ADA-BORUP PUBLIC SCHOOL DISTRICT 2854-01,1,000758 Web Page Dev.II,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,AITKIN PUBLIC SCHOOL DISTRICT 0001-01,3,2018 Web Page Design,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,ALEXANDRIA PUBLIC SCHOOL DISTRICT 0206-01,4,0806 Web Page Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,ANNANDALE PUBLIC SCHOOL DISTRICT 0876-01,07W,021 Web Page Design,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. 0011-01,11,70340 BusTech/WebDes,N/A,STATE,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,Yes
E - Media Technology,10201 - Web Page Design,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. 0011-01,11,70386 Social MediaMkt&WebDesign,N/A,NATIONAL,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,No
E - Media Technology,10201 - Web Page Design,ANOKA-HENNEPIN PUBLIC SCHOOL DIST. 0011-01,11,90386 SocialMediaMkt&WebDesign,N/A,NATIONAL,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,No
E - Media Technology,10201 - Web Page Design,BAGLEY PUBLIC SCHOOL DISTRICT 0162-01,2,2857 Web Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BATTLE LAKE PUBLIC SCHOOL DISTRICT 0542-01,4,10201 Web Page Design,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,BECKER PUBLIC SCHOOL DISTRICT 0726-01,07W,020098 WEB DESIGN,N/A,NATIONAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BELLE PLAINE PUBLIC SCHOOL DISTRICT 0716-01,11,4070a Web Design,N/A,COMBINATION,ARTICULATED,HENNEPIN TECHNICAL COLLEGE,Yes
E - Media Technology,10201 - Web Page Design,BIG LAKE PUBLIC SCHOOL DISTRICT 0727-01,07W,6280 Web Design,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BLACKDUCK PUBLIC SCHOOL DISTRICT 0032-01,2,10579 Desktop Publishing & Web Design,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BLOOMINGTON PUBLIC SCHOOL DISTRICT 0271-01,11,CT3009 HTML,DCE,NONE_ADDRESSED,DUAL,HENNEPIN TECHNICAL COLLEGE,No
E - Media Technology,10201 - Web Page Design,BLUE EARTH AREA PUBLIC SCHOOL 2860-01,9,027 Web Design,N/A,NATIONAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BROOKLYN CENTER SCHOOL DISTRICT 0286-01,11,HS7070 Web Design,N/A,NATIONAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BROOKLYN CENTER SCHOOL DISTRICT 0286-01,11,IS0179 Web Design,OLL,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BURNSVILLE PUBLIC SCHOOL DISTRICT 0191-01,11,7260 WEB DESIGN,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BURNSVILLE PUBLIC SCHOOL DISTRICT 0191-01,11,M7600 MEDIA LITERACY,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,BYRON PUBLIC SCHOOL DISTRICT 0531-01,10,8204 WEB PAGE DESIGN,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,CENTENNIAL PUBLIC SCHOOL DISTRICT 0012-01,11,8448 Web Design,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,CENTRAL PUBLIC SCHOOL DISTRICT 0108-01,11,807 MM PRES/WEB DES,N/A,NATIONAL,ARTICULATED,HENNEPIN TECHNICAL COLLEGE,No
E - Media Technology,10201 - Web Page Design,CHATFIELD PUBLIC SCHOOLS 0227-01,10,300YB02 Yearbook,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0224 Web Design I,N/A,LOCAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0225 Web Design II,N/A,LOCAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0228 Web Design I,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0229 Web Design II,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0230 Web Design II-Online,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0231 Web Design II - Online,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,CLOQUET PUBLIC SCHOOL DISTRICT 0094-01,3,2048 Web Site Design,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST 0013-01,11,0604 WEB PAGE DES,N/A,LOCAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,CROOKSTON PUBLIC SCHOOL DISTRICT 0593-01,1,090WPD WEB PAGE DESIGN,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,DAWSON-BOYD PUBLIC SCHOOL DISTRICT 0378-01,06W,347 CSS,N/A,NATIONAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,DELANO PUBLIC SCHOOL DISTRICT 0879-01,07W,4002225 Web Page Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,DELANO PUBLIC SCHOOL DISTRICT 0879-01,07W,4002235 Int Comp Science,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,EAST GRAND FORKS PUBLIC SCHOOL DIST 0595-01,1,WEB WEBPAGE DESIGN,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,8111c Web Page Design Tools,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,FARIBAULT PUBLIC SCHOOL DISTRICT 0656-01,10,7353 WEB PG DSN & MULTIMEDIA GRAPH,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,FARIBAULT PUBLIC SCHOOL DISTRICT 0656-01,10,7354 WEB PAGE DESIGN II,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,FARMINGTON PUBLIC SCHOOL DISTRICT 0192-01,11,20305 TE-Web Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,FERGUS FALLS PUBLIC SCHOOL DISTRICT 0544-01,4,IQ0828 Web Design,OLL,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,FERTILE-BELTRAMI SCHOOL DISTRICT 0599-01,1,0267 Web Design,DCE,LOCAL,DUAL,UNIVERSITY OF MINNESOTA-CROOKSTON,No
E - Media Technology,10201 - Web Page Design,FOREST LAKE PUBLIC SCHOOL DISTRICT 0831-01,11,2022 Web Design and Social Media Mktg,N/A,LOCAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,FRIDLEY PUBLIC SCHOOL DISTRICT 0014-01,11,0918 Web Page Design & Animation,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,GOODHUE PUBLIC SCHOOL DISTRICT 0253-01,10,091 Web Design,N/A,COMBINATION,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,GRAND RAPIDS PUBLIC SCHOOL DISTRICT 0318-01,3,1233 Web Design,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,GRAND RAPIDS PUBLIC SCHOOL DISTRICT 0318-01,3,1552 Web Site Design I,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,GRAND RAPIDS PUBLIC SCHOOL DISTRICT 0318-01,3,2558 Web Site Design 2,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,GREENWAY PUBLIC SCHOOL DISTRICT 0316-01,3,10201 INFINITY WEB DESIGN,OLL,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,GRYGLA PUBLIC SCHOOL DISTRICT 0447-01,1,0633 Intro. to Web Concepts OL,N/A,NONE_ADDRESSED,ARTICULATED,NORTHLAND COMMUNITY & TECHNICAL CLG,No
E - Media Technology,10201 - Web Page Design,HAYFIELD PUBLIC SCHOOL DISTRICT 0203-01,10,050 Web Design II,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,HERMAN-NORCROSS SCHOOL DISTRICT 0264-01,4,1125 Media,N/A,NATIONAL,GENERAL,,No
E - Media Technology,10201 - Web Page Design,HERMANTOWN PUBLIC SCHOOL DISTRICT 0700-01,3,0213 WEB PAGE DESIGN,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,HOWARD LAKE-WAVERLY-WINSTED 2687-01,07W,70221 WEB PAGE DESIGN,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,HUTCHINSON PUBLIC SCHOOL DISTRICT 0423-01,06E,031198 BUS Web Design w/Dreamweaver,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,INTERNATIONAL FALLS SCHOOL DISTRICT 0361-01,3,00100044 Intro To Desktop Publ,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22111 Adv Web Design QA,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22112 Adv Web Design QB,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22123 Adv Web Design QC,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22124 Adv Web Design QD,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22311 Web Design QA,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22312 Web Design QB,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22323 Web Design QC,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,Intermediate School District 287 0287-06,11,22324 Web Design QD,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,KASSON-MANTORVILLE SCHOOL DISTRICT 0204-01,10,03237 Web Design I,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,KENYON-WANAMINGO SCHOOL DISTRICT 2172-01,10,200 Digital Literacy,N/A,NONE_ADDRESSED,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,KERKHOVEN-MURDOCK-SUNBURG 0775-01,06W,094 Web Design/anim,N/A,STATE,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,LAKE CRYSTAL-WELLCOME MEMORIAL 2071-01,9,1206 Web Design,N/A,NONE_ADDRESSED,ARTICULATED,SOUTH CENTRAL COLLEGE,No
E - Media Technology,10201 - Web Page Design,LAKE PARK AUDUBON SCHOOL DISTRICT 2889-01,4,AOP2622 Multimedia & Collaborative Technology,DCE,NONE_ADDRESSED,DUAL,ROCHESTER COMMUNITY/TECH COLLEGE,No
E - Media Technology,10201 - Web Page Design,LAKE PARK AUDUBON SCHOOL DISTRICT 2889-01,4,WEBD1010 HTML,DCE,COMBINATION,DUAL,MINNESOTA STATE COMMUNITY AND TECHNICAL,No
E - Media Technology,10201 - Web Page Design,LAKEVILLE PUBLIC SCHOOL DISTRICT 0194-01,11,600218 Health LINK 12-S2,N/A,COMBINATION,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,MABEL-CANTON PUBLIC SCHOOL DIST. 0238-01,10,079 Web Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MACCRAY SCHOOL DISTRICT 2180-01,06W,40202 Webpage Design,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MADELIA PUBLIC SCHOOL DISTRICT 0837-01,9,TCH040 Web Design,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MANKATO PUBLIC SCHOOL DISTRICT 0077-01,9,ITWA1000 Web Page Design,N/A,NONE_ADDRESSED,ARTICULATED,SOUTH CENTRAL COLLEGE,Yes
E - Media Technology,10201 - Web Page Design,MAPLE RIVER SCHOOL DISTRICT 2135-01,9,0223D WEB DESIGN,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MARSHALL PUBLIC SCHOOL DISTRICT 0413-01,8,108 Web Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MILACA PUBLIC SCHOOL DISTRICT 0912-01,07E,445 Web Page Development,N/A,NATIONAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,MINNESOTA TRANSITIONS CHARTER SCH 4017-07,11,11863784 Web Design I A,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MINNESOTA TRANSITIONS CHARTER SCH 4017-07,11,11863794 Web Design I B,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MINNETONKA PUBLIC SCHOOL DISTRICT 0276-01,11,0744146 WEB PAGE DESIGN,N/A,COMBINATION,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,MINNEWASKA SCHOOL DISTRICT 2149-01,4,77 Internet Programming and Web Design,N/A,STATE,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MONTEVIDEO PUBLIC SCHOOL DISTRICT 0129-01,06W,051 Web Pg Design,N/A,STATE,ARTICULATED,MINNESOTA WEST CMNTY & TECH COLG,Yes
E - Media Technology,10201 - Web Page Design,MONTICELLO PUBLIC SCHOOL DISTRICT 0882-01,07W,5130 Web Page,N/A,NATIONAL,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,MOORHEAD PUBLIC SCHOOL DISTRICT 0152-01,4,BUS05 Web Design I,N/A,COMBINATION,GENERAL,,Yes
E - Media Technology,10201 - Web Page Design,MORRIS AREA PUBLIC SCHOOLS 2769-01,4,007 DIGITAL MEDIA,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10201 - Web Page Design,MORRIS AREA PUBLIC SCHOOLS 2769-01,4,008 ADV DIGITAL MEDIA,N/A,NONE_ADDRESSED,GENERAL,,No
